temperature,pump cooler freq,concentration,light intensity
 temperature, pump cooler freq, concentration, light intensity
 25.13696, 14005, 101518.9, 1314.31
 25.49437, 14005, 99793.47, 1323.13
 25.54319, 14005, 100941.8, 1320.86
 25.84545, 14005, 100707.1, 1317.34
 25.46285, 14005, 97779.59, 1321.1
 25.21377, 14005, 99597.23, 1306.96
 25.84576, 14005, 101131.8, 1315.81
 25.59871, 14005, 99638.52, 1317.79
 25.06751, 14005, 99920.93, 1322.3
 25.44291, 14005, 101650.3, 1317.29
 25.77574, 14005, 101311.5, 1325.1
 25.12508, 14005, 101909.7, 1316.18
 25.45624, 14005, 100638.1, 1319.55
 25.15178, 14005, 103032.2, 1315.93
 25.63517, 14005, 102404.8, 1311.31
 25.345, 14005, 100869.4, 1323.05
 25.84173, 14005, 103365.3, 1315.67
 25.37539, 14005, 102609.2, 1316.41
 25.62078, 14005, 102345.9, 1316.2
 25.37707, 14005, 100758.9, 1315.81
 25.56416, 14005, 101467.0, 1309.77
 25.05749, 14005, 100869.4, 1315.16
 25.95152, 14005, 101045.5, 1322.05
 25.82265, 14005, 101487.8, 1322.88
 25.30828, 14005, 102110.4, 1316.14
 25.59439, 14005, 101394.4, 1328.66
 25.73623, 14005, 102418.7, 1322.19
 25.71273, 14005, 100527.7, 1315.24
 25.91874, 14005, 100086.3, 1316.3
 25.52003, 14005, 101729.8, 1312.05
 25.54412, 14005, 101958.1, 1306.83
 26.0372, 14005, 101598.4, 1314.61
 25.44221, 14005, 101301.1, 1309.58
 25.55169, 14005, 98617.03, 1320.58
 25.59997, 14005, 100158.7, 1324.16
 25.32805, 14005, 99638.52, 1315.87
 25.42677, 14005, 102876.2, 1316.09
 25.69092, 14005, 102928.1, 1304.32
 25.4813, 14005, 99490.45, 1314.4
 25.21779, 14005, 103438.3, 1316.52
 25.09787, 14005, 101574.2, 1314.64
 25.43299, 14005, 102231.6, 1327.11
 25.77148, 14005, 99549.02, 1316.58
 25.42663, 14005, 101204.3, 1311.44
 25.50185, 14005, 103198.7, 1309.61
 25.81712, 14005, 103400.1, 1313.05
 25.41069, 14005, 102321.7, 1318.43
 25.59741, 14005, 100924.6, 1315.73
 25.46489, 14005, 100976.4, 1320.41
 25.64129, 14005, 104756.0, 1311.47
 24.95602, 14005, 101916.6, 1317.38
 25.77237, 14005, 100593.2, 1320.13
 25.92721, 14005, 101961.6, 1318.69
 25.40344, 14005, 102345.9, 1321.67
 25.41473, 14005, 101370.2, 1317.03
 25.72596, 14005, 100438.0, 1321.25
 25.19783, 14005, 100224.2, 1321.22
 25.51024, 14005, 99776.23, 1319.4
 25.66927, 14005, 103243.9, 1317.01
 25.84729, 14005, 101563.8, 1308.11
 25.55683, 14005, 100948.7, 1322.74
 24.74446, 14005, 100689.8, 1316.61
 24.97541, 14005, 101373.7, 1311.83
 25.62213, 14005, 102266.3, 1321.28
 25.52798, 14005, 102276.6, 1314.25
 25.49869, 14005, 103001.0, 1316.54
 25.88379, 14005, 101314.9, 1313.82
 25.26274, 14005, 101038.5, 1312.71
 25.41339, 14005, 99098.25, 1324.61
 25.47792, 14005, 101111.1, 1324.49
 25.44215, 14005, 99469.85, 1321.34
 25.68302, 14005, 101951.2, 1319.35
 25.84495, 14005, 103143.2, 1319.93
 25.5907, 14005, 101643.3, 1309.94
 26.20681, 14005, 102418.7, 1324.5
 25.53403, 14005, 99259.9, 1316.48
 25.16024, 14005, 102179.7, 1317.48
 25.8443, 14005, 102914.3, 1314.28
 25.5171, 14005, 100845.2, 1326.92
 25.24077, 14005, 100431.1, 1323.94
 25.32769, 14005, 100548.4, 1319.06
 25.24836, 14005, 99218.64, 1321.91
 25.17564, 14005, 103792.6, 1331.86
 25.49734, 14005, 106507.3, 1313.65
 25.33545, 14005, 102314.8, 1317.7
 25.1941, 14005, 104401.0, 1315.36
 25.66508, 14005, 100648.5, 1320.11
 25.46902, 14005, 104213.2, 1308.74
 25.60617, 14005, 100769.2, 1318.8
 25.20878, 14005, 99531.77, 1312.69
 26.12228, 14005, 100603.6, 1316.8
 26.2202, 14005, 101055.8, 1317.1
 26.11027, 14005, 100814.1, 1316.67
 25.76453, 14005, 101823.2, 1314.69
 25.49998, 14005, 102221.2, 1312.46
 25.27279, 14005, 102463.7, 1311.46
 25.37743, 14005, 101871.6, 1315.7
 25.33616, 14005, 102501.8, 1321.32
 26.16111, 14005, 100386.3, 1317.37
 25.62301, 14005, 100200.1, 1316.66
 25.13673, 14005, 101774.8, 1319.47
 25.62961, 14005, 100403.5, 1324.97
 26.09194, 14005, 100017.4, 1313.62
 25.68214, 14005, 105341.4, 1315.96
 25.5007, 14005, 101204.3, 1321.44
 25.41745, 14005, 105271.7, 1312.35
 25.52079, 14005, 102207.4, 1313.47
 25.8744, 14005, 101145.6, 1321.16
 25.4536, 14005, 101847.4, 1312.61
 25.25792, 14005, 101764.4, 1317.15
 25.51806, 14005, 102720.1, 1312.5
 25.36462, 14005, 100182.8, 1319.18
 25.58701, 14005, 101947.8, 1314.64
 25.61696, 14005, 103459.1, 1313.24
 25.57593, 14005, 102037.8, 1324.54
 25.41787, 14005, 101083.5, 1312.04
 25.71334, 14005, 100096.7, 1321.35
 25.80031, 14005, 101263.1, 1315.56
 25.30984, 14005, 100862.4, 1317.3
 25.34242, 14005, 100086.3, 1317.06
 25.68644, 14005, 102017.0, 1313.25
 25.28108, 14005, 100238.0, 1319.99
 25.74077, 14005, 100558.7, 1315.13
 25.18353, 14005, 101083.5, 1314.15
 25.88349, 14005, 101861.3, 1317.87
 25.86442, 14005, 101792.1, 1310.71
 24.92896, 14005, 101570.7, 1316.7
 25.46867, 14005, 99046.65, 1320.13
 25.10178, 14005, 101844.0, 1318.99
 25.76846, 14005, 101491.2, 1319.54
 25.67668, 14005, 102931.6, 1315.6
 25.37324, 14005, 104345.4, 1314.26
 25.78181, 14005, 103226.6, 1314.35
 25.22291, 14005, 103143.2, 1320.91
 25.09661, 14005, 99759.05, 1321.43
 25.57658, 14005, 101812.8, 1316.53
 25.92282, 14005, 102654.3, 1319.67
 25.11172, 14005, 100065.7, 1320.92
 24.87829, 14005, 100231.1, 1318.03
 25.47703, 14005, 103032.2, 1317.41
 25.52876, 14005, 100738.2, 1320.41
 25.92803, 14005, 102037.8, 1312.79
 25.76618, 14005, 100593.2, 1323.93
 25.49211, 14005, 102765.2, 1318.76
 25.67416, 14005, 100817.6, 1312.66
 25.54416, 14005, 102772.1, 1313.59
 24.85934, 14005, 101093.8, 1325.35
 25.82956, 14005, 101805.9, 1318.47
 25.11402, 14005, 100959.1, 1320.45
 25.41539, 14005, 102044.7, 1313.71
 25.54227, 14005, 99845.15, 1317.18
 25.27908, 14005, 102044.7, 1315.46
 25.57998, 14005, 99070.75, 1318.75
 25.61164, 14005, 102754.8, 1316.96
 25.36675, 14005, 99562.74, 1322.08
 25.36127, 14005, 99872.69, 1319.83
 25.96844, 14005, 102567.7, 1314.36
 25.8245, 14005, 102879.6, 1306.09
 25.26527, 14005, 100796.9, 1317.55
 25.74702, 14005, 99852.04, 1315.95
 25.88868, 14005, 102255.9, 1318.89
 25.5215, 14005, 98998.51, 1314.21
 25.40504, 14005, 101449.7, 1311.82
 25.6779, 14005, 97803.59, 1318.44
 25.36709, 14005, 101985.8, 1322.47
 25.23529, 14005, 101314.9, 1319.22
 25.6506, 14005, 101408.3, 1313.67
 25.29288, 14005, 101214.7, 1321.02
 25.35951, 14005, 100427.6, 1321.14
 25.69565, 14005, 101674.4, 1319.58
 25.76137, 14005, 100955.7, 1316.92
 25.15898, 14005, 101270.0, 1313.66
 25.67401, 14005, 100403.5, 1309.51
 25.55797, 14005, 100600.1, 1317.27
 25.88893, 14005, 103407.0, 1314.1
 25.73114, 14005, 103257.8, 1320.46
 25.92443, 14005, 100745.1, 1315.81
 25.73982, 14005, 102068.9, 1319.93
 24.85592, 14005, 102162.4, 1315.69
 25.7844, 14005, 99969.16, 1320.65
 25.45095, 14005, 102134.7, 1318.0
 26.08744, 14005, 102030.8, 1324.32
 25.14445, 14005, 98823.24, 1319.39
 25.68947, 14005, 100596.7, 1315.84
 25.32577, 14005, 101339.1, 1321.16
 25.8575, 14005, 100607.0, 1316.31
 25.89884, 14005, 98991.66, 1317.88
 25.69819, 14005, 101816.3, 1320.86
 25.75151, 14005, 100679.5, 1315.12
 25.33333, 14005, 103900.3, 1319.37
 25.33375, 14005, 101913.2, 1320.27
 25.51492, 14005, 102949.0, 1322.01
 25.62456, 14005, 101581.1, 1320.0
 24.75739, 14005, 102058.5, 1314.36
 25.98149, 14005, 101456.6, 1321.95
 25.57782, 14005, 102886.6, 1311.62
 25.30378, 14005, 102366.7, 1318.09
 25.56573, 14005, 103396.6, 1319.04
 25.22783, 14005, 101764.4, 1315.26
 25.43212, 14005, 99586.88, 1319.59
 25.69708, 14005, 102945.5, 1315.42
 25.21041, 14005, 102897.0, 1316.23
 26.1403, 14005, 102314.8, 1315.25
 25.74043, 14005, 102387.5, 1318.47
 25.05949, 14005, 104251.4, 1323.73
 25.57578, 14005, 100966.0, 1324.66
 25.2882, 14005, 102543.4, 1318.94
 25.59959, 14005, 103611.9, 1312.4
 25.88821, 14005, 100451.8, 1321.86
 25.64952, 14005, 102564.2, 1326.11
 25.05703, 14005, 102453.3, 1317.86
 25.92573, 14005, 101916.6, 1310.27
 25.40299, 14005, 100007.1, 1320.66
 25.5793, 14005, 104119.3, 1313.46
 25.74668, 14005, 104060.1, 1309.09
 25.54868, 14005, 103025.3, 1314.25
 25.68279, 14005, 101121.4, 1316.42
 25.91677, 14005, 104975.4, 1314.14
 25.04696, 14005, 102488.0, 1320.51
 25.1006, 14005, 102169.3, 1311.92
 25.30184, 14005, 99855.5, 1319.46
 25.20206, 14005, 102862.3, 1316.11
 25.75437, 14005, 100493.2, 1320.77
 25.61228, 14005, 102252.4, 1307.66
 25.4481, 14005, 104602.8, 1313.92
 25.49921, 14005, 103160.6, 1311.91
 25.28932, 14005, 100827.9, 1313.92
 25.76046, 14005, 99862.34, 1318.28
 25.38708, 14005, 102578.1, 1311.92
 25.44712, 14005, 101795.5, 1318.17
 25.5429, 14005, 97937.35, 1319.53
 25.03476, 14005, 100534.6, 1324.05
 25.76439, 14005, 101404.8, 1314.45
 25.83548, 14005, 102501.8, 1319.47
 25.5096, 14005, 101871.6, 1318.0
 25.7455, 14005, 103549.4, 1312.87
 25.87683, 14005, 101875.1, 1318.62
 25.43582, 14005, 98558.66, 1325.44
 25.60006, 14005, 61363.08, 1439.59
 25.48705, 14005, 61863.55, 1435.53
 25.76061, 14005, 63880.39, 1439.53
 25.08603, 14005, 62640.64, 1428.72
 25.3714, 14005, 62510.48, 1424.95
 25.03592, 14005, 62202.76, 1422.73
 25.11778, 14005, 61961.79, 1427.37
 25.58189, 14005, 64071.39, 1434.97
 25.88888, 14005, 65554.59, 1429.28
 25.4413, 14005, 62640.64, 1428.62
 25.49713, 14005, 66472.45, 1435.46
 25.4804, 14005, 64609.91, 1428.48
 25.21235, 14005, 63371.38, 1429.66
 25.77267, 14005, 64084.16, 1432.86
 25.53851, 14005, 63975.9, 1434.81
 25.95801, 14005, 62186.93, 1436.16
 25.4243, 14005, 64275.24, 1433.68
 25.73851, 14005, 65177.73, 1419.69
 25.66246, 14005, 64170.14, 1441.05
 25.67731, 14005, 64100.05, 1431.69
 25.6368, 14005, 63466.74, 1436.03
 24.91334, 14005, 61673.48, 1429.74
 25.87118, 14005, 63085.29, 1424.95
 24.86966, 14005, 63415.89, 1429.94
 25.53405, 14005, 64916.09, 1435.13
 26.04704, 14005, 64833.13, 1431.09
 25.65949, 14005, 63609.9, 1427.88
 25.7188, 14005, 64106.41, 1432.85
 25.75173, 14005, 64170.14, 1433.06
 25.52013, 14005, 65618.48, 1435.12
 25.48421, 14005, 63679.88, 1429.4
 25.60576, 14005, 62472.41, 1436.53
 25.885, 14005, 63069.37, 1425.8
 25.54066, 14005, 64472.81, 1431.9
 25.29519, 14005, 65062.84, 1434.58
 25.15491, 14005, 64514.24, 1433.9
 25.51487, 14005, 62796.2, 1431.54
 25.76348, 14005, 64928.84, 1427.86
 25.09645, 14005, 64727.89, 1429.53
 25.90166, 14005, 65915.76, 1426.16
 26.05202, 14005, 63285.51, 1430.3
 25.62934, 14005, 62418.49, 1431.24
 25.58647, 14005, 66094.84, 1427.02
 25.78134, 14005, 65034.12, 1424.7
 25.80899, 14005, 65592.94, 1430.42
 25.54687, 14005, 63419.05, 1429.48
 25.33948, 14005, 62720.01, 1423.21
 25.51098, 14005, 64552.5, 1436.93
 25.84988, 14005, 64622.63, 1430.14
 25.70649, 14005, 64680.05, 1426.05
 25.59686, 14005, 64664.09, 1430.8
 25.29665, 14005, 64131.91, 1429.69
 25.59221, 14005, 64753.39, 1430.98
 25.36883, 14005, 63406.34, 1423.91
 25.16105, 14005, 60869.55, 1427.69
 25.46053, 14005, 63590.79, 1429.68
 25.24688, 14005, 65691.98, 1429.71
 26.05104, 14005, 64393.14, 1435.76
 25.8143, 14005, 63536.73, 1434.45
 24.99759, 14005, 64823.55, 1426.83
 25.82119, 14005, 65711.18, 1433.48
 25.69241, 14005, 63889.95, 1427.0
 25.7305, 14005, 64068.2, 1421.92
 25.74256, 14005, 64119.18, 1426.84
 25.65918, 14005, 64670.47, 1428.56
 25.04698, 14005, 64960.75, 1436.48
 25.49302, 14005, 65391.67, 1432.2
 25.50966, 14005, 64329.41, 1430.35
 25.20243, 14005, 64224.27, 1422.0
 25.21589, 14005, 64103.22, 1426.46
 25.41259, 14005, 66530.07, 1433.92
 25.99731, 14005, 64868.21, 1433.3
 25.937, 14005, 63877.19, 1430.81
 25.69432, 14005, 65960.53, 1426.51
 25.81232, 14005, 66325.21, 1427.76
 25.57591, 14005, 64731.07, 1438.32
 25.22786, 14005, 63762.62, 1432.47
 25.56165, 14005, 64810.8, 1427.68
 25.6308, 14005, 65200.12, 1432.03
 25.72009, 14005, 65567.39, 1431.47
 25.79647, 14005, 63152.0, 1428.78
 25.1585, 14005, 66747.83, 1425.66
 25.36314, 14005, 64469.62, 1434.12
 25.39363, 14005, 61334.63, 1426.83
 25.37454, 14005, 63317.31, 1432.74
 25.34929, 14005, 65101.15, 1429.73
 25.66998, 14005, 64014.11, 1429.93
 25.33825, 14005, 65123.48, 1431.46
 25.93743, 14005, 62107.66, 1433.58
 25.67068, 14005, 65254.37, 1427.0
 25.85404, 14005, 64476.02, 1428.78
 25.51219, 14005, 64303.91, 1424.72
 25.32375, 14005, 65864.57, 1426.75
 25.63675, 14005, 62424.84, 1416.33
 25.46442, 14005, 63145.65, 1424.33
 25.87705, 14005, 64348.52, 1432.04
 25.9092, 14005, 64036.37, 1430.61
 25.59652, 14005, 64243.41, 1425.61
 24.99414, 14005, 63803.98, 1430.52
 25.0644, 14005, 64402.71, 1426.85
 25.51012, 14005, 65343.78, 1425.38
 25.50333, 14005, 65283.13, 1429.37
 25.22649, 14005, 64377.2, 1430.3
 25.19503, 14005, 64523.81, 1424.06
 25.25234, 14005, 65634.46, 1428.21
 25.8864, 14005, 63724.43, 1429.38
 26.05296, 14005, 63463.55, 1437.3
 25.98713, 14005, 63963.14, 1428.96
 25.8296, 14005, 62002.99, 1428.96
 25.92554, 14005, 66763.86, 1427.17
 25.72228, 14005, 64297.55, 1423.47
 25.30384, 14005, 65340.58, 1431.25
 25.72234, 14005, 64616.25, 1424.09
 25.69347, 14005, 62672.37, 1424.01
 25.34107, 14005, 62977.27, 1432.85
 25.64723, 14005, 66056.45, 1427.79
 25.68307, 14005, 63581.24, 1428.67
 25.94813, 14005, 63120.24, 1424.76
 25.27767, 14005, 64045.93, 1437.72
 26.02545, 14005, 64195.61, 1421.76
 25.9437, 14005, 64288.01, 1431.36
 25.585, 14005, 63797.62, 1426.68
 25.46527, 14005, 63896.31, 1430.19
 26.13532, 14005, 65596.14, 1424.67
 25.06292, 14005, 63613.09, 1432.12
 25.87187, 14005, 66795.9, 1429.6
 25.77691, 14005, 67254.2, 1424.51
 25.24485, 14005, 63593.98, 1425.77
 25.59882, 14005, 63737.18, 1427.56
 25.58191, 14005, 62342.34, 1430.26
 26.02104, 14005, 65299.07, 1429.75
 25.45863, 14005, 66546.05, 1429.97
 25.23876, 14005, 64052.3, 1435.79
 25.94176, 14005, 64514.24, 1433.73
 25.7602, 14005, 62237.64, 1439.03
 25.97824, 14005, 64890.55, 1427.47
 25.71657, 14005, 64476.02, 1421.32
 25.80324, 14005, 66225.99, 1432.22
 25.73971, 14005, 64125.54, 1423.73
 25.83248, 14005, 65343.78, 1426.68
 25.78858, 14005, 64476.02, 1423.22
 25.57143, 14005, 67315.16, 1430.93
 25.19856, 14005, 64756.56, 1422.29
 25.51243, 14005, 63568.55, 1427.05
 25.88187, 14005, 63896.31, 1432.33
 25.24413, 14005, 65599.33, 1430.73
 25.78196, 14005, 68117.69, 1418.84
 25.9756, 14005, 66251.58, 1424.75
 26.0273, 14005, 64657.69, 1424.29
 25.70343, 14005, 64476.02, 1430.39
 25.99332, 14005, 64734.24, 1427.24
 25.83618, 14005, 66184.41, 1428.24
 25.2493, 14005, 65085.21, 1421.38
 25.19342, 14005, 62158.36, 1432.41
 25.41401, 14005, 64967.13, 1430.58
 25.74292, 14005, 65059.63, 1427.96
 25.36838, 14005, 64374.03, 1434.08
 25.58472, 14005, 64574.81, 1432.84
 25.32228, 14005, 64383.57, 1431.71
 25.77227, 14005, 62256.7, 1436.03
 25.34874, 14005, 64823.55, 1424.39
 26.14924, 14005, 66379.59, 1426.99
 25.87209, 14005, 64587.56, 1433.51
 25.69204, 14005, 64855.43, 1433.48
 25.38816, 14005, 64613.12, 1434.06
 25.36718, 14005, 62516.85, 1430.42
 25.51615, 14005, 61939.63, 1428.82
 25.35905, 14005, 62967.73, 1428.64
 25.99058, 14005, 63991.79, 1432.72
 25.71254, 14005, 64906.5, 1422.63
 24.97793, 14005, 64415.42, 1431.19
 25.35095, 14005, 67103.52, 1422.67
 25.52357, 14005, 67504.43, 1430.65
 25.60266, 14005, 64772.55, 1430.61
 25.51155, 14005, 63683.07, 1433.74
 26.01452, 14005, 63536.73, 1424.39
 25.6193, 14005, 65417.2, 1431.24
 25.74372, 14005, 66056.45, 1426.48
 25.67845, 14005, 64297.55, 1422.73
 25.81908, 14005, 64491.95, 1426.53
 25.11053, 14005, 65139.42, 1428.62
 25.58435, 14005, 65461.92, 1426.92
 25.73412, 14005, 65318.25, 1432.66
 25.85031, 14005, 65909.34, 1424.67
 26.03963, 14005, 63749.87, 1427.12
 25.94528, 14005, 64884.16, 1427.36
 25.73046, 14005, 68722.09, 1435.51
 25.55743, 14005, 62904.18, 1425.35
 26.04907, 14005, 63727.63, 1429.01
 25.21158, 14005, 64351.73, 1425.31
 25.4835, 14005, 62935.98, 1429.49
 25.55997, 14005, 63307.77, 1436.6
 25.50366, 14005, 65366.14, 1418.6
 25.5439, 14005, 65324.63, 1428.54
 25.92267, 14005, 65072.42, 1429.11
 25.5181, 14005, 64157.38, 1427.17
 25.94768, 14005, 63317.31, 1426.72
 25.54305, 14005, 63889.95, 1430.6
 25.64638, 14005, 64511.07, 1429.55
 25.70052, 14005, 65209.7, 1420.38
 25.91433, 14005, 64995.84, 1428.02
 25.94247, 14005, 62421.65, 1428.25
 25.65043, 14005, 66728.63, 1424.5
 25.82359, 14005, 64775.69, 1431.24
 25.87941, 14005, 63485.84, 1426.9
 25.49676, 14005, 66078.87, 1429.19
 25.35748, 14005, 63056.7, 1427.83
 25.94298, 14005, 66507.66, 1427.91
 25.65271, 14005, 63495.4, 1426.07
 25.45605, 14005, 65823.03, 1422.46
 25.47937, 14005, 65947.72, 1428.84
 26.03866, 14005, 64858.63, 1424.41
 25.51496, 14005, 65573.75, 1426.8
 25.73101, 14005, 66194.02, 1432.24
 25.54624, 14005, 65075.63, 1424.92
 25.76672, 14005, 65704.75, 1428.17
 25.83575, 14005, 65088.38, 1424.49
 25.53363, 14005, 68374.8, 1420.67
 25.56353, 14005, 63543.05, 1429.98
 26.12086, 14005, 64766.14, 1426.59
 25.8321, 14005, 68143.38, 1441.39
 25.77597, 14005, 64348.52, 1428.39
 25.52441, 14005, 63721.23, 1421.3
 25.50754, 14005, 62018.88, 1435.6
 26.07107, 14005, 64836.3, 1423.92
 25.58217, 14005, 66149.23, 1429.19
 25.66214, 14005, 62596.2, 1430.16
 25.27106, 14005, 64498.3, 1427.92
 25.74304, 14005, 65931.73, 1423.0
 25.48629, 14005, 67206.14, 1422.99
 25.42023, 14005, 63177.44, 1419.34
 25.92295, 14005, 64189.23, 1427.94
 25.9429, 14005, 65196.91, 1436.17
 25.60513, 14005, 64198.8, 1429.04
 25.6181, 14005, 66104.44, 1430.1
 25.40303, 14005, 66824.7, 1428.14
 25.21168, 14005, 63552.61, 1427.77
 26.23741, 14005, 63613.09, 1432.22
 25.60297, 14005, 64434.56, 1428.89
 25.67456, 14005, 64721.49, 1424.18
 25.32035, 14005, 64960.75, 1425.39
 26.36409, 14005, 65832.63, 1426.86
 26.05048, 14005, 65219.26, 1431.54
 25.15382, 14005, 60796.85, 1423.39
 25.756, 14005, 62669.18, 1428.58
 25.81096, 14005, 64507.87, 1424.52
 25.86092, 14005, 66373.2, 1424.97
 25.36972, 14005, 65835.84, 1429.13
 25.195, 14005, 63858.07, 1428.4
 25.40171, 14005, 65062.84, 1421.74
 25.41768, 14005, 65650.48, 1425.83
 25.68263, 14005, 64084.16, 1425.45
 25.47073, 14005, 63043.97, 1428.77
 25.96194, 14005, 64941.59, 1429.45
 25.69555, 14005, 67331.21, 1426.42
 25.63285, 14005, 63692.63, 1428.3
 25.59038, 14005, 65177.73, 1431.86
 24.86345, 14005, 64068.2, 1429.64
 25.49536, 14005, 67225.37, 1431.98
 26.04195, 14005, 66190.81, 1427.28
 25.40893, 14005, 64877.8, 1426.85
 25.59444, 14005, 66715.82, 1425.45
 25.56043, 14005, 63915.4, 1420.32
 25.72773, 14005, 66763.86, 1431.66
 25.41932, 14005, 65299.07, 1422.29
 25.53635, 14005, 64593.96, 1418.65
 25.58451, 14005, 64061.83, 1426.24
 25.21561, 14005, 64374.03, 1423.33
 25.38278, 14005, 65682.41, 1430.05
 25.6588, 14005, 65455.55, 1431.08
 25.95386, 14005, 66520.46, 1424.82
 25.77216, 14005, 67568.63, 1424.1
 25.57567, 14005, 65723.95, 1427.07
 25.50474, 14005, 65535.4, 1432.53
 25.70523, 14005, 64651.35, 1428.79
 25.94232, 14005, 62780.34, 1423.63
 25.57609, 14005, 63454.03, 1430.54
 25.78788, 14005, 63619.42, 1424.71
 25.52758, 14005, 65289.52, 1425.18
 25.64959, 14005, 65059.63, 1433.3
 25.43508, 14005, 64437.76, 1435.15
 25.90694, 14005, 65966.92, 1426.35
 25.31567, 14005, 65378.91, 1418.2
 25.59702, 14005, 65589.73, 1421.5
 25.35153, 14005, 64217.91, 1428.63
 25.69526, 14005, 66149.23, 1429.63
 25.93057, 14005, 64329.41, 1424.93
 25.67023, 14005, 64651.35, 1423.22
 25.55289, 14005, 64447.33, 1431.15
 25.56339, 14005, 65839.02, 1420.52
 25.57087, 14005, 66066.05, 1418.83
 25.83235, 14005, 65238.4, 1425.76
 25.54554, 14005, 65078.8, 1419.73
 26.04269, 14005, 65085.21, 1429.71
 25.95132, 14005, 64504.66, 1424.9
 25.96219, 14005, 64115.98, 1421.0
 25.67952, 14005, 66027.66, 1433.94
 25.80381, 14005, 66430.8, 1424.46
 25.76684, 14005, 64256.11, 1424.14
 25.52548, 14005, 66699.77, 1424.03
 25.41374, 14005, 65960.53, 1425.86
 25.73825, 14005, 63301.38, 1426.9
 26.05346, 14005, 65672.82, 1424.28
 25.94969, 14005, 67113.14, 1427.25
 25.63218, 14005, 65059.63, 1427.6
 25.78497, 14005, 67446.68, 1423.24
 25.95532, 14005, 65934.93, 1432.46
 25.41809, 14005, 63845.35, 1427.37
 25.79071, 14005, 66280.41, 1430.07
 25.60612, 14005, 66485.25, 1426.23
 25.27097, 14005, 65720.77, 1426.48
 25.58016, 14005, 64131.91, 1424.73
 25.95547, 14005, 67170.88, 1427.35
 25.89949, 14005, 64434.56, 1423.49
 25.3311, 14005, 66683.78, 1423.39
 25.28694, 14005, 64708.74, 1421.56
 25.3153, 14005, 66879.18, 1421.87
 25.8144, 14005, 65283.13, 1422.19
 26.1501, 14005, 66405.22, 1428.03
 25.68329, 14005, 63269.61, 1429.09
 25.36287, 14005, 68538.74, 1423.21
 25.74556, 14005, 64453.7, 1428.49
 25.60529, 14005, 65688.8, 1428.29
 25.90385, 14005, 65062.84, 1427.88
 25.41759, 14005, 64957.55, 1418.7
 25.97271, 14005, 61568.91, 1429.87
 25.17894, 14005, 65394.88, 1429.86
 25.78479, 14005, 64533.38, 1423.99
 25.94323, 14005, 65519.45, 1421.12
 25.22448, 14005, 63441.32, 1432.63
 25.41999, 14005, 62523.2, 1438.17
 25.78076, 14005, 68159.45, 1421.14
 25.39004, 14005, 67004.2, 1422.34
 25.76671, 14005, 65877.39, 1430.77
 25.80994, 14005, 65027.73, 1428.05
 25.59663, 14005, 65078.8, 1429.94
 25.85572, 14005, 64983.06, 1422.56
 25.52255, 14005, 63721.23, 1428.82
 25.70105, 14005, 65768.7, 1418.16
 25.74251, 14005, 64702.34, 1424.69
 25.50918, 14005, 66078.87, 1427.51
 25.50941, 14005, 65139.42, 1424.53
 25.4948, 14005, 66962.51, 1430.27
 25.65501, 14005, 66690.21, 1422.41
 25.87429, 14005, 65120.31, 1429.39
 25.87653, 14005, 63399.95, 1431.89
 25.80229, 14005, 63931.32, 1426.28
 26.03541, 14005, 66472.45, 1423.23
 25.58478, 14005, 64485.59, 1428.94
 25.64657, 14005, 63813.54, 1420.69
 25.52481, 14005, 66690.21, 1429.05
 26.01192, 14005, 63113.85, 1423.14
 25.79984, 14005, 64992.64, 1421.69
 25.52291, 14005, 66379.59, 1421.78
 25.96265, 14005, 65337.37, 1424.18
 25.74891, 14005, 66466.02, 1425.24
 25.87133, 14005, 66098.02, 1428.26
 25.47258, 14005, 64887.38, 1421.18
 25.99282, 14005, 64999.02, 1424.61
 25.87145, 14005, 65612.09, 1429.73
 25.706, 14005, 62881.97, 1427.0
 25.61346, 14005, 63091.64, 1424.37
 25.92514, 14005, 67145.21, 1431.3
 25.60241, 14005, 66379.59, 1422.77
 25.04345, 14005, 66040.48, 1428.21
 25.68118, 14005, 63609.9, 1428.2
 25.646, 14005, 65200.12, 1423.05
 25.7085, 14005, 68149.8, 1419.58
 25.29594, 14005, 65733.52, 1425.2
 25.87159, 14005, 65688.8, 1422.26
 25.907, 14005, 66274.01, 1424.75
 25.68893, 14005, 67414.59, 1430.78
 25.29821, 14005, 64326.25, 1430.37
 26.11479, 14005, 65497.05, 1424.15
 26.05938, 14005, 62113.96, 1424.42
 25.4053, 14005, 64307.12, 1427.66
 26.20528, 14005, 65458.75, 1422.43
 25.64685, 14005, 66177.98, 1423.31
 25.96727, 14005, 65839.02, 1422.37
 25.56959, 14005, 64721.49, 1427.85
 25.80183, 14005, 67520.47, 1425.57
 25.42204, 14005, 67497.98, 1421.44
 26.15676, 14005, 63864.44, 1426.69
 25.74516, 14005, 65414.03, 1428.59
 25.79701, 14005, 66290.02, 1424.05
 26.00041, 14005, 65206.5, 1425.48
 25.52226, 14005, 63644.88, 1428.07
 25.47745, 14005, 63625.78, 1425.21
