date and time, temperature, pump cooler freq, concentration, light intensity
2023-06-20 12:39:14, 16.43194, 1, 22002.22, 1575.08
2023-06-20 12:39:24, 16.43025, 1, 21894.8, 1571.76
2023-06-20 12:39:34, 16.54906, 1, 22673.46, 1566.64
2023-06-20 12:39:44, 16.27181, 1, 21987.72, 1570.07
2023-06-20 12:39:54, 16.29591, 1, 21323.32, 1571.1
2023-06-20 12:40:04, 16.40616, 1, 20992.91, 1566.21
2023-06-20 12:40:14, 16.41475, 1, 22234.59, 1568.58
2023-06-20 12:40:24, 16.3734, 1, 21439.29, 1567.82
2023-06-20 12:40:34, 16.39408, 1, 21433.49, 1565.97
2023-06-20 12:40:44, 16.61449, 1, 22705.44, 1571.38
2023-06-20 12:40:54, 16.43885, 1, 21282.73, 1565.48
2023-06-20 12:41:04, 16.41993, 1, 20535.42, 1569.52
2023-06-20 12:41:14, 16.46642, 1, 22289.77, 1573.81
2023-06-20 12:41:24, 16.73326, 1, 21668.46, 1568.42
2023-06-20 12:41:34, 16.49395, 1, 21410.3, 1572.89
2023-06-20 12:41:44, 16.43885, 1, 21300.14, 1567.07
2023-06-20 12:41:54, 16.3579, 1, 22222.95, 1570.8
2023-06-20 12:42:04, 16.44576, 1, 22051.59, 1574.12
2023-06-20 12:42:14, 16.5215, 1, 21877.42, 1570.85
2023-06-20 12:42:24, 16.37324, 1, 21195.77, 1574.27
2023-06-20 12:42:34, 16.57146, 1, 20437.03, 1565.25
2023-06-20 12:42:45, 32.42301, 15015, 21105.91, 1570.61
2023-06-20 12:42:55, 16.9966, 7598, 20758.32, 1570.41
2023-06-20 12:43:05, 16.68849, 1, 21042.17, 1569.32
2023-06-20 12:43:15, 16.56957, 1, 22496.12, 1575.99
2023-06-20 12:43:25, 16.86298, 1, 20439.88, 1571.82
2023-06-20 12:43:35, 16.73672, 1, 19951.16, 1570.52
2023-06-20 12:43:45, 16.60645, 1, 21245.03, 1572.3
2023-06-20 12:43:55, 16.7264, 1, 20833.62, 1570.32
2023-06-20 12:44:05, 16.69882, 1, 21288.52, 1570.72
2023-06-20 12:44:15, 17.06392, 1, 20321.29, 1567.2
2023-06-20 12:44:25, 16.599, 1, 20555.65, 1570.58
2023-06-20 12:44:35, 16.92437, 1, 19904.89, 1570.63
2023-06-20 12:44:45, 16.73328, 1, 20755.44, 1571.87
2023-06-20 12:44:55, 16.64547, 1, 22193.92, 1574.18
2023-06-20 12:45:05, 16.89494, 1, 21607.53, 1571.43
2023-06-20 12:45:15, 16.71608, 1, 21126.2, 1570.49
2023-06-20 12:45:25, 16.74362, 1, 20850.99, 1570.73
2023-06-20 12:45:35, 16.59381, 1, 21349.38, 1572.85
2023-06-20 12:45:45, 16.48019, 1, 20087.02, 1576.68
2023-06-20 12:45:55, 16.46642, 1, 20214.26, 1578.69
2023-06-20 12:46:05, 16.73673, 1, 18672.45, 1573.42
2023-06-20 11:50:10, 16.36805, 1, 20819.13, 1573.78
2023-06-20 11:50:20, 16.75394, 1, 19030.01, 1584.8
2023-06-20 11:50:30, 16.90944, 1, 16937.7, 1579.96
2023-06-20 11:50:40, 16.54383, 1, 17279.52, 1580.15
2023-06-20 11:50:50, 17.12714, 1, 18044.55, 1582.43
2023-06-20 11:51:00, 17.19936, 1, 15555.75, 1583.87
2023-06-20 11:51:10, 17.1948, 1, 18136.64, 1585.89
2023-06-20 11:51:20, 17.01791, 1, 17989.82, 1582.64
2023-06-20 11:51:30, 16.94503, 1, 18395.83, 1585.71
2023-06-20 11:51:40, 16.82622, 1, 18580.23, 1585.66
2023-06-20 11:51:50, 16.82278, 1, 18464.98, 1580.99
2023-06-20 11:52:00, 16.77514, 1, 17774.03, 1585.98
2023-06-20 11:52:10, 16.80042, 1, 15962.47, 1580.77
2023-06-20 11:52:20, 16.85895, 1, 16742.46, 1583.79
2023-06-20 11:52:30, 16.76025, 1, 18355.5, 1579.95
2023-06-20 11:52:40, 16.83824, 1, 17779.8, 1581.62
2023-06-20 11:52:50, 16.66786, 1, 19102.13, 1584.19
2023-06-20 11:53:00, 16.75562, 1, 18793.54, 1583.58
2023-06-20 11:53:10, 17.12465, 1, 18557.19, 1581.9
2023-06-20 11:53:20, 16.89855, 1, 17018.08, 1584.11
2023-06-20 11:53:30, 16.85029, 1, 18142.42, 1586.67
2023-06-20 11:53:40, 16.85724, 1, 15979.62, 1579.91
2023-06-20 11:53:50, 16.85896, 1, 16992.24, 1587.03
2023-06-20 11:54:00, 17.05521, 1, 17322.62, 1579.85
2023-06-20 11:54:10, 29.09335, 15015, 16464.15, 1584.82
2023-06-20 11:54:21, 17.5178, 15015, 18660.93, 1580.08
2023-06-20 11:54:31, 17.15282, 1, 17986.96, 1585.35
2023-06-20 11:54:41, 16.9462, 1, 17834.47, 1586.43
2023-06-20 11:54:51, 16.55378, 1, 18825.25, 1577.71
2023-06-20 11:55:01, 17.08049, 1, 18787.78, 1573.21
2023-06-20 11:55:11, 16.95977, 1, 18001.36, 1580.63
2023-06-20 11:55:21, 16.94216, 1, 17834.47, 1579.46
2023-06-20 11:55:31, 17.12178, 1, 19610.19, 1582.32
2023-06-20 11:55:41, 17.15792, 1, 18764.73, 1582.61
2023-06-20 11:55:51, 16.88133, 1, 19168.53, 1584.14
2023-06-20 11:56:01, 17.29221, 4180, 17753.91, 1585.07
2023-06-20 11:56:11, 16.64199, 1, 18318.06, 1582.14
2023-06-20 11:56:21, 16.99667, 1, 19494.69, 1581.09
2023-06-20 11:56:31, 16.87958, 1, 18960.77, 1580.22
2023-06-20 11:56:41, 17.20675, 1, 19460.06, 1581.12
2023-06-20 11:56:51, 16.88644, 1, 18309.41, 1579.02
2023-06-20 11:57:01, 16.97889, 1, 18960.77, 1579.09
2023-06-20 11:57:11, 17.02881, 2332, 17851.73, 1584.78
2023-06-20 11:57:21, 17.25147, 4789, 16627.68, 1578.79
2023-06-20 11:57:31, 17.0759, 3687, 19844.22, 1582.21
2023-06-20 11:57:41, 17.07417, 3342, 17403.1, 1580.64
2023-06-20 11:57:51, 17.16826, 4432, 18171.19, 1584.17
2023-06-20 11:58:01, 17.15677, 7418, 18061.81, 1582.39
2023-06-20 11:58:11, 17.03684, 6631, 16906.12, 1580.55
2023-06-20 11:58:21, 17.53066, 10775, 16934.84, 1581.87
2023-06-20 11:58:31, 17.0028, 8223, 16177.41, 1581.83
2023-06-20 11:58:41, 16.8658, 5399, 16943.41, 1583.23
2023-06-20 11:58:51, 17.31179, 8445, 16799.86, 1577.87
2023-06-20 11:59:01, 17.38402, 15015, 17529.59, 1587.27
2023-06-20 11:59:11, 17.59197, 15015, 17061.18, 1588.1
2023-06-20 11:59:22, 17.44201, 15015, 19073.27, 1581.73
2023-06-20 11:59:32, 17.4662, 11737, 18136.64, 1582.07
2023-06-20 11:59:42, 17.34158, 15015, 19321.46, 1581.34
2023-06-20 11:59:52, 17.18319, 15015, 18894.44, 1582.79
2023-06-20 12:00:02, 17.00066, 9578, 19740.21, 1578.42
2023-06-20 12:00:12, 17.34501, 15015, 16788.41, 1584.09
2023-06-20 12:00:22, 16.91516, 3424, 18165.44, 1579.51
2023-06-20 12:00:33, 17.55134, 15015, 17946.7, 1581.71
2023-06-20 12:00:43, 17.44545, 15015, 16765.41, 1580.11
2023-06-20 12:00:53, 17.56943, 15015, 18427.51, 1586.12
2023-06-20 12:01:03, 17.39724, 15015, 16854.44, 1582.19
2023-06-20 12:01:13, 17.48505, 15015, 19168.53, 1580.13
2023-06-20 12:01:23, 17.39265, 11337, 18418.86, 1577.5
2023-06-20 12:01:34, 17.52012, 15015, 17874.76, 1582.94
2023-06-20 12:01:44, 17.2704, 11111, 20512.23, 1584.2
2023-06-20 12:01:54, 17.23884, 11061, 18153.93, 1584.08
2023-06-20 12:02:04, 17.27671, 15015, 17495.09, 1581.4
2023-06-20 12:02:14, 17.13957, 15015, 18877.18, 1580.21
2023-06-20 12:02:24, 17.0872, 15015, 18096.33, 1579.17
2023-06-20 12:02:35, 17.21703, 15015, 18041.66, 1581.03
2023-06-20 12:02:45, 17.69857, 15015, 17006.63, 1588.7
2023-06-20 12:02:55, 17.10685, 15015, 17587.12, 1579.84
2023-06-20 12:03:05, 17.59185, 15015, 18839.67, 1581.35
2023-06-20 12:03:15, 17.49078, 15015, 17843.09, 1590.97
2023-06-20 12:03:26, 17.45177, 15015, 17753.91, 1585.88
2023-06-20 12:03:36, 17.54012, 15015, 17661.85, 1582.75
2023-06-20 12:03:46, 17.01037, 15015, 16808.48, 1589.01
2023-06-20 12:03:56, 17.63427, 15015, 16621.92, 1589.23
2023-06-20 12:04:07, 17.66871, 15015, 16679.33, 1583.22
2023-06-20 12:04:17, 17.82788, 15015, 17043.96, 1580.29
2023-06-20 12:04:27, 17.50052, 15015, 16673.6, 1582.91
2023-06-20 12:04:37, 17.39664, 15015, 16685.1, 1585.28
2023-06-20 12:04:47, 17.72785, 15015, 18007.11, 1586.57
2023-06-20 12:04:58, 17.61245, 15015, 17906.4, 1579.86
2023-06-20 12:05:08, 17.15973, 15015, 18911.76, 1588.54
2023-06-20 12:05:18, 17.56308, 15015, 17345.6, 1585.83
2023-06-20 12:05:28, 17.5797, 15015, 17138.73, 1583.69
2023-06-20 12:05:39, 17.91769, 15015, 15238.11, 1584.71
2023-06-20 12:05:49, 17.94029, 15015, 16931.96, 1587.85
2023-06-20 12:05:59, 17.8427, 15015, 17940.94, 1586.06
2023-06-20 12:06:09, 17.32204, 15015, 17961.06, 1586.51
2023-06-20 12:06:19, 17.86275, 15015, 17722.28, 1584.5
2023-06-20 12:06:30, 17.67864, 15015, 17489.34, 1586.37
2023-06-20 12:06:40, 17.70213, 15015, 17072.66, 1580.1
2023-06-20 12:06:50, 17.70667, 15015, 16085.66, 1587.42
2023-06-20 12:07:00, 17.65551, 15015, 18116.51, 1583.56
2023-06-20 12:07:10, 18.12373, 15015, 17892.01, 1581.14
2023-06-20 12:07:21, 17.70883, 15015, 16863.06, 1581.5
2023-06-20 12:07:31, 17.71588, 15015, 16871.63, 1580.33
2023-06-20 11:50:10, 17.62159, 15015, 22525.17, 1565.46
2023-06-20 11:50:10, 17.59864, 15015, 21537.89, 1574.11
2023-06-20 11:50:20, 17.82818, 15015, 20341.54, 1576.79
2023-06-20 11:50:31, 17.75932, 15015, 18807.96, 1574.11
2023-06-20 11:50:11, 17.89377, 16025, 21688.77, 1563.25
2023-06-20 11:50:21, 17.97089, 16025, 22996.32, 1574.28
2023-06-20 11:50:32, 17.79734, 16025, 22031.29, 1568.89
2023-06-20 11:50:42, 17.66753, 16025, 23878.88, 1569.85
2023-06-20 11:50:52, 18.08255, 16025, 21311.7, 1573.4
2023-06-20 11:51:03, 17.95454, 16025, 22170.69, 1567.05
2023-06-20 11:51:13, 18.09236, 16025, 22734.5, 1569.53
2023-06-20 11:51:24, 17.74572, 16025, 22676.35, 1567.3
2023-06-20 11:51:34, 17.77491, 16025, 22103.89, 1567.96
2023-06-20 11:51:44, 18.08086, 16025, 22987.59, 1563.23
2023-06-20 11:51:55, 18.10326, 16025, 21883.22, 1571.08
2023-06-20 11:50:11, 17.93734, 14005, 23467.96, 1567.48
2023-06-20 11:50:21, 17.61476, 14005, 21973.2, 1566.75
2023-06-20 11:50:31, 17.85873, 14005, 19468.68, 1569.48
2023-06-20 11:50:11, 18.09577, 14005, 21593.04, 1572.83
2023-06-20 11:50:21, 18.43973, 14005, 16360.91, 1585.12
2023-06-20 11:50:32, 18.12971, 14005, 18675.35, 1581.33
2023-06-20 11:50:42, 18.50348, 14005, 17549.72, 1577.77
2023-06-20 11:50:52, 18.50865, 14005, 19243.54, 1572.61
2023-06-20 11:51:03, 18.37429, 14005, 17952.42, 1586.89
2023-06-20 11:51:13, 17.94891, 14005, 18341.12, 1575.33
2023-06-20 11:51:24, 18.14065, 14005, 19309.92, 1575.55
2023-06-20 11:51:34, 18.68115, 14005, 18735.89, 1575.09
2023-06-20 11:51:44, 18.80993, 14005, 25224.91, 1553.08
2023-06-20 11:51:55, 18.21004, 14005, 27458.58, 1538.88
2023-06-20 11:52:05, 18.23256, 14005, 21071.16, 1562.85
2023-06-20 11:52:16, 18.30999, 14005, 24065.51, 1567.0
2023-06-20 11:52:26, 18.42079, 14005, 25330.21, 1561.56
2023-06-20 11:52:37, 18.52197, 14005, 22946.85, 1567.77
2023-06-20 11:52:47, 18.0534, 14005, 24698.88, 1567.1
2023-06-20 11:52:57, 18.33592, 14005, 23843.89, 1564.77
2023-06-20 11:53:08, 18.48571, 14005, 24211.37, 1564.46
2023-06-20 11:53:18, 18.2273, 14005, 25728.14, 1555.85
2023-06-20 11:53:29, 18.66096, 14005, 21642.32, 1565.1
2023-06-20 11:53:39, 18.4914, 14005, 24380.63, 1566.06
2023-06-20 11:53:49, 18.29281, 14005, 22490.29, 1561.7
2023-06-20 11:54:00, 18.66154, 14005, 25420.85, 1556.57
2023-06-20 11:54:10, 18.28756, 14005, 21688.77, 1563.69
2023-06-20 11:54:21, 18.51046, 14005, 22513.52, 1566.15
2023-06-20 11:54:31, 18.65518, 14005, 25818.92, 1559.44
2023-06-20 11:54:42, 18.05858, 14005, 24932.6, 1557.58
2023-06-20 11:54:52, 18.17741, 14005, 25008.59, 1560.6
2023-06-20 11:55:02, 18.04587, 14005, 24985.2, 1565.17
2023-06-20 11:55:13, 18.10953, 14005, 25625.69, 1562.11
2023-06-20 11:55:23, 18.44496, 14005, 23601.98, 1567.35
2023-06-20 11:55:34, 18.62415, 14005, 22882.85, 1567.49
2023-06-20 11:55:44, 18.61155, 14005, 26316.92, 1561.63
2023-06-20 11:55:54, 18.4742, 14005, 23878.88, 1558.25
2023-06-20 11:56:05, 18.56034, 14005, 25107.97, 1566.19
2023-06-20 11:56:15, 18.52935, 14005, 24188.01, 1555.24
2023-06-20 11:56:26, 18.55529, 14005, 24634.61, 1563.21
2023-06-20 11:56:36, 18.52315, 14005, 25493.99, 1555.07
2023-06-20 11:56:47, 18.57707, 14005, 25742.79, 1556.47
2023-06-20 11:50:11, 18.31861, 15015, 27799.59, 1539.67
2023-06-20 11:50:21, 18.3474, 15015, 28709.18, 1546.23
2023-06-20 11:50:32, 18.45181, 15015, 26818.42, 1551.48
2023-06-20 11:50:42, 18.41627, 15015, 27584.94, 1548.24
2023-06-20 11:50:52, 18.13377, 15015, 25178.13, 1549.13
2023-06-20 11:51:03, 18.48747, 15015, 28844.72, 1551.69
2023-06-20 11:51:13, 18.62992, 15015, 28567.77, 1545.73
2023-06-20 11:51:24, 18.48861, 15015, 27893.71, 1552.81
2023-06-20 11:51:34, 18.45236, 15015, 27226.51, 1546.63
2023-06-20 11:51:44, 18.42956, 15015, 26830.18, 1545.8
2023-06-20 11:51:55, 18.37666, 15015, 26797.91, 1550.21
2023-06-20 11:52:05, 18.26635, 15015, 29024.54, 1547.41
2023-06-20 11:52:16, 18.27552, 15015, 31093.31, 1544.37
2023-06-20 11:52:26, 18.3794, 15015, 28226.18, 1541.73
2023-06-20 11:52:36, 18.35373, 15015, 29413.95, 1542.25
2023-06-20 11:52:47, 18.27118, 15015, 28405.76, 1546.6
2023-06-20 11:52:57, 18.37943, 15015, 26721.61, 1544.22
2023-06-20 11:53:08, 18.35659, 15015, 27070.84, 1545.25
2023-06-20 11:53:18, 18.38123, 15015, 28871.25, 1547.93
2023-06-20 11:53:28, 18.44671, 15015, 26231.91, 1553.21
2023-06-20 11:53:39, 18.5345, 15015, 28290.93, 1548.01
2023-06-20 11:53:49, 18.58225, 15015, 31259.23, 1543.04
2023-06-20 11:54:00, 18.65007, 15015, 30587.09, 1549.93
2023-06-20 11:54:10, 18.43114, 15015, 27773.1, 1550.19
2023-06-20 11:54:21, 18.47149, 15015, 27626.1, 1544.74
2023-06-20 11:54:31, 18.68447, 15015, 29915.93, 1537.37
2023-06-20 11:54:41, 18.47491, 15015, 28555.97, 1546.46
2023-06-20 11:54:52, 18.41123, 15015, 29278.21, 1545.39
2023-06-20 11:55:02, 18.59828, 15015, 28794.64, 1539.03
2023-06-20 11:55:13, 18.65831, 15015, 28455.83, 1538.53
2023-06-20 11:55:23, 18.37374, 15015, 27658.43, 1550.42
2023-06-20 11:55:33, 18.30939, 15015, 28679.71, 1545.31
2023-06-20 11:50:11, 18.63001, 15015, 28084.91, 1540.69
2023-06-20 11:50:21, 18.12398, 15015, 25974.1, 1562.04
2023-06-20 11:50:31, 18.603, 15015, 26234.85, 1559.24
2023-06-20 11:50:42, 18.62384, 15015, 26800.83, 1553.67
2023-06-20 11:50:52, 18.54626, 15015, 28776.93, 1553.57
2023-06-20 11:51:03, 18.37328, 15015, 25930.18, 1561.53
2023-06-20 11:51:13, 18.17113, 15015, 28202.64, 1557.98
2023-06-20 11:51:24, 18.34005, 15015, 27109.03, 1545.0
2023-06-20 11:51:34, 18.18713, 15015, 30314.93, 1550.55
2023-06-20 11:51:44, 18.6684, 15015, 29360.84, 1550.56
2023-06-20 11:51:55, 18.33526, 15015, 25368.23, 1552.97
2023-06-20 11:52:05, 18.16651, 15015, 27449.75, 1551.58
2023-06-20 11:52:16, 18.66047, 15015, 28936.12, 1549.73
2023-06-20 11:50:11, 18.43116, 15015, 27482.07, 1541.12
2023-06-20 11:50:21, 18.55361, 15015, 29272.35, 1549.19
2023-06-20 11:50:11, 18.54044, 14005, -415036.2, 4095.0
2023-06-20 11:50:21, 18.51453, 14005, -415036.2, 4095.0
2023-06-20 11:50:31, 18.28771, 14005, -415036.2, 4095.0
2023-06-20 11:50:42, 18.73463, 14005, -415036.2, 4095.0
2023-06-20 11:50:52, 18.31639, 14005, -415036.2, 4095.0
2023-06-20 11:51:03, 18.69148, 14005, -415036.2, 4095.0
2023-06-20 11:51:13, 18.52904, 14005, -415036.2, 4095.0
2023-06-20 11:51:24, 18.38523, 14005, -415036.2, 4095.0
2023-06-20 11:51:34, 18.66672, 14005, -415036.2, 4095.0
2023-06-20 11:51:44, 18.78757, 14005, -414963.9, 4095.0
2023-06-20 11:51:55, 20.49314, 14005, -415036.2, 4095.0
2023-06-20 11:52:05, 20.74796, 14005, -414983.9, 4095.0
2023-06-20 11:52:16, 20.93355, 14005, -415036.2, 4095.0
2023-06-20 11:52:26, 21.18019, 14005, -415036.2, 4095.0
2023-06-20 11:52:36, 21.48941, 14005, -415018.4, 4094.5
2023-06-20 11:52:47, 21.75347, 14005, -414969.5, 4095.0
2023-06-20 11:52:57, 21.93069, 14005, -415036.2, 4095.0
2023-06-20 11:53:08, 22.02115, 14005, -415036.2, 4095.0
2023-06-20 11:53:18, 21.94559, 14005, -415036.2, 4095.0
2023-06-20 11:53:29, 21.86714, 14005, -415036.2, 4095.0
2023-06-20 11:53:39, 21.82359, 14005, -415036.2, 4095.0
2023-06-20 11:53:49, 21.7452, 14005, -415036.2, 4095.0
2023-06-20 11:54:00, 21.67729, 14005, -415036.2, 4095.0
2023-06-20 11:54:10, 21.71212, 14005, -415036.2, 4095.0
2023-06-20 11:54:21, 21.8497, 14005, -415036.2, 4095.0
2023-06-20 11:54:31, 22.21306, 14005, -415036.2, 4095.0
2023-06-20 11:54:41, 22.5217, 14005, -415036.2, 4095.0
2023-06-20 11:54:52, 22.55668, 14005, -415036.2, 4095.0
2023-06-20 11:55:02, 22.42554, 14005, -415036.2, 4095.0
2023-06-20 11:55:13, 22.31491, 14005, -415036.2, 4095.0
2023-06-20 11:55:23, 22.47698, 14005, -415036.2, 4093.28
2023-06-20 11:50:11, 22.46059, 14005, -415036.2, 4095.0
2023-06-20 11:50:21, 22.41641, 14005, -415036.2, 4095.0
2023-06-20 11:50:31, 22.48674, 14005, -415036.2, 4095.0
2023-06-20 11:50:42, 22.7844, 14005, -415036.2, 4095.0
2023-06-20 11:50:52, 22.94333, 14005, -415036.2, 4095.0
2023-06-20 11:51:03, 22.87884, 14005, -415036.2, 4095.0
2023-06-20 11:51:13, 22.77204, 14005, -415036.2, 4095.0
2023-06-20 11:50:10, 22.82045, 6009, -415036.2, 4095.0
2023-06-20 11:50:20, 22.82399, 6009, -415036.2, 4095.0
2023-06-20 11:50:30, 22.8175, 6009, -414983.9, 4095.0
2023-06-20 11:50:40, -64.08678, 1, -415036.2, 4095.0
2023-06-20 11:50:50, -57.04305, 1, -415036.2, 4095.0
2023-06-20 11:51:00, -57.02551, 1, -415036.2, 4095.0
2023-06-20 11:50:10, -61.45996, 1, -415036.2, 4095.0
2023-06-20 11:50:20, -64.08678, 1, -415036.2, 4095.0
2023-06-20 11:50:30, -64.08678, 1, -415036.2, 4095.0
2023-06-20 11:50:40, -64.08678, 1, -415036.2, 4095.0
2023-06-20 11:50:50, 20.0697, 6009, -415036.2, 4095.0
2023-06-20 11:51:00, 20.06245, 6009, -415036.2, 4095.0
2023-06-20 11:50:10, 19.80362, 6009, -415036.2, 4095.0
2023-06-20 11:50:20, 20.04447, 6009, -415036.2, 4095.0
2023-06-20 11:50:30, 19.94941, 6009, -415036.2, 4095.0
2023-06-20 11:50:40, 19.95577, 6009, -415036.2, 4095.0
2023-06-20 11:50:50, 19.93818, 6009, -415036.2, 4095.0
2023-06-20 11:51:00, 19.65795, 6009, -415036.2, 4095.0
2023-06-20 11:51:10, 20.03426, 6009, -415036.2, 4095.0
2023-06-20 11:51:20, 20.30841, 6009, -415036.2, 4095.0
2023-06-20 11:51:30, 19.95001, 6009, -415036.2, 4092.76
2023-06-20 11:51:40, 19.95882, 6009, -415036.2, 4095.0
2023-06-20 11:51:50, 19.86715, 6009, -415036.2, 4095.0
2023-06-20 11:52:00, 19.95735, 6009, -415036.2, 4095.0
2023-06-20 11:52:10, 20.34153, 6009, -414882.7, 4095.0
2023-06-20 11:50:11, 22.55143, 14005, -415036.2, 4095.0
2023-06-20 11:50:21, 22.32269, 14005, -351829.3, 4088.79
2023-06-20 11:50:32, 22.15614, 14005, 94380.35, 1338.43
2023-06-20 11:50:42, 22.41712, 14005, 91699.46, 1352.91
2023-06-20 11:50:52, 22.76382, 14005, 93204.27, 1339.61
2023-06-20 11:51:03, 22.15712, 14005, 91249.66, 1344.52
2023-06-20 11:51:13, 21.9766, 14005, 91236.16, 1346.78
2023-06-20 11:51:24, 22.34925, 14005, 91530.32, 1347.2
2023-06-20 11:51:34, 22.75842, 14005, 91946.52, 1350.15
2023-06-20 11:51:44, 22.50976, 14005, 93391.02, 1350.0
2023-06-20 11:51:55, 22.55747, 14005, 93747.75, 1344.63
2023-06-20 11:52:05, 22.32002, 14005, 92302.13, 1341.57
2023-06-20 11:52:16, 22.62722, 14005, 91117.85, 1338.94
2023-06-20 11:52:26, 22.58655, 14005, 90672.02, 1339.6
2023-06-20 11:52:37, 22.22643, 14005, 91489.76, 1344.74
2023-06-20 11:52:47, 22.13897, 14005, 94244.28, 1333.26
2023-06-20 11:52:57, 22.50798, 14005, 91256.41, 1343.76
2023-06-20 11:53:08, 22.01642, 14005, 91987.16, 1353.27
2023-06-20 11:53:18, 22.36132, 14005, 90078.23, 1343.2
2023-06-20 11:53:29, 22.23009, 14005, 92352.95, 1347.66
2023-06-20 11:53:39, 22.60265, 14005, 88398.91, 1354.33
2023-06-20 11:53:49, 22.01682, 14005, 91587.8, 1347.87
2023-06-20 11:54:00, 22.31013, 14005, 87891.96, 1349.25
2023-06-20 11:54:10, 22.70102, 14005, 89670.46, 1353.37
2023-06-20 11:54:21, 22.23726, 14005, 89875.98, 1359.33
2023-06-20 11:54:31, 22.17375, 14005, 91334.18, 1349.88
2023-06-20 11:54:42, 22.30931, 14005, 90827.3, 1345.98
2023-06-20 11:54:52, 22.51137, 14005, 88755.13, 1353.46
2023-06-20 11:55:02, 22.09969, 14005, 88439.23, 1349.15
2023-06-20 11:55:13, 22.55564, 14005, 88382.11, 1352.01
2023-06-20 11:55:23, 22.74036, 14005, 89822.06, 1356.06
2023-06-20 11:55:34, 22.17904, 14005, 91070.57, 1349.82
2023-06-20 11:55:44, 22.35182, 14005, 89380.87, 1354.92
2023-06-20 11:55:54, 21.82064, 14005, 91411.94, 1349.6
2023-06-20 11:56:05, 22.69842, 14005, 88462.72, 1352.25
2023-06-20 11:56:15, 22.44195, 14005, 88482.9, 1355.32
2023-06-20 11:56:26, 22.42978, 14005, 88603.86, 1354.55
2023-06-20 11:56:36, 21.91014, 14005, 89182.26, 1349.34
2023-06-20 11:56:46, 22.39176, 14005, 90827.3, 1358.92
2023-06-20 11:56:57, 22.39626, 14005, 90354.81, 1353.52
2023-06-20 11:57:07, 22.25837, 14005, 88026.18, 1351.47
2023-06-20 11:57:18, 22.59026, 14005, 89333.73, 1348.58
2023-06-20 11:57:28, 22.38356, 14005, 88395.54, 1356.94
2023-06-20 11:57:39, 22.52829, 14005, 87895.3, 1358.14
2023-06-20 11:57:49, 22.35532, 14005, 91831.47, 1347.52
2023-06-20 11:57:59, 22.74763, 14005, 89363.99, 1344.85
2023-06-20 11:58:10, 21.91139, 14005, 88499.7, 1355.35
2023-06-20 11:58:20, 22.24626, 14005, 92386.84, 1348.65
2023-06-20 11:58:31, 22.58222, 14005, 89636.79, 1345.63
2023-06-20 11:58:41, 22.35363, 14005, 89859.12, 1343.54
2023-06-20 11:58:51, 22.58509, 14005, 90263.71, 1354.44
2023-06-20 11:59:02, 22.26047, 14005, 90881.37, 1352.83
2023-06-20 11:59:12, 22.96137, 14005, 90452.62, 1348.09
2023-06-20 11:59:23, 22.73975, 14005, 89626.68, 1347.79
2023-06-20 11:59:33, 22.70604, 14005, 87536.44, 1356.53
2023-06-20 11:59:44, 22.82702, 14005, 88788.73, 1351.54
2023-06-20 11:59:54, 22.32003, 14005, 87949.02, 1351.24
2023-06-20 12:00:04, 22.33745, 14005, 90513.39, 1353.4
2023-06-20 12:00:15, 22.35749, 14005, 90935.41, 1351.79
2023-06-20 12:00:25, 22.57586, 14005, 89539.1, 1356.22
2023-06-20 12:00:36, 22.16743, 14005, 91019.88, 1350.61
2023-06-20 12:00:46, 22.37077, 14005, 88899.7, 1350.33
2023-06-20 12:00:56, 22.50641, 14005, 88563.52, 1352.07
2023-06-20 12:01:07, 22.45171, 14005, 91591.2, 1351.27
2023-06-20 12:01:17, 22.18764, 14005, 90672.02, 1344.59
2023-06-20 12:01:28, 22.09406, 14005, 86983.57, 1354.95
2023-06-20 12:01:38, 22.33088, 14005, 91094.2, 1349.68
2023-06-20 12:01:49, 21.99388, 14005, 90790.16, 1348.82
2023-06-20 12:01:59, 22.67654, 14005, 88469.43, 1353.95
2023-06-20 12:02:09, 22.60819, 14005, 86548.41, 1347.42
2023-06-20 12:02:20, 22.25627, 14005, 88829.09, 1345.66
2023-06-20 12:02:30, 22.22276, 14005, 93326.48, 1343.91
2023-06-20 12:02:41, 22.24279, 14005, 88734.95, 1347.43
2023-06-20 12:02:51, 22.49193, 14005, 91601.36, 1361.26
2023-06-20 12:03:01, 22.72067, 14005, 89491.95, 1353.16
2023-06-20 12:03:12, 22.65002, 14005, 90189.48, 1349.86
2023-06-20 12:03:22, 22.56364, 14005, 90918.52, 1351.07
2023-06-20 12:03:33, 22.45211, 14005, 93285.73, 1352.81
2023-06-20 12:03:43, 22.50369, 14005, 91384.91, 1350.21
2023-06-20 12:03:54, 22.13621, 14005, 92302.13, 1350.53
2023-06-20 12:04:04, 22.37609, 14005, 88785.39, 1347.34
2023-06-20 12:04:14, 22.57347, 14005, 89249.6, 1343.59
2023-06-20 12:04:25, 22.46313, 14005, 89926.55, 1354.47
2023-06-20 12:04:35, 22.10141, 14005, 90408.76, 1349.66
2023-06-20 12:04:46, 22.23419, 14005, 88617.33, 1353.17
2023-06-20 12:04:56, 23.00903, 14005, 90709.15, 1345.34
2023-06-20 12:05:06, 22.67379, 14005, 89428.01, 1351.6
2023-06-20 12:05:17, 22.59396, 14005, 90240.09, 1353.5
